id,title,description,image,published,created_at,updated_at
89,"Peluncuran Jakarta Creative Zone by JXB - Riverview.","Peluncuran Jakarta Creative Zone by JXB - Riverview.
Minggu (11/6), Jakarta Experience Board/ PT Jakarta Tourisindo (Perseroda) meluncurkan proyek perdana creative zone yang berlokasi di Jalan Sudirman, Jakarta Pusat yaitu Jakarta Creative Zone by JXB - Riverview. 
Jakarta Creative Zone by JXB -  Riverview adalah sebuah fasilitas yang ditujukan untuk masyarakat, termasuk turis, daily commuter, pesepeda maupun pejalan kaki di Jakarta. Dilengkapi dengan smart glass toilet, area kuliner serta ruang interaksi  sebagai tempat aktivasi kreatif di ruang publik. Jakarta Creative Zone by JXB - Riverview berupaya mengakomodasi kebutuhan masyarakat terutama mereka yang berkantor dan berkegiatan di tengah kota Jakarta.
Turut hadir dalam acara tersebut diantaranya Bapak Nasruddin Djoko Surjono selaku Kepala BP BUMD DKI Jakarta, Bapak Budi Purnama Kepala Bidang Industri Pariwisata dan Kawasan dan Bapak Karel Martin Tambunan Ketua Subkelompok Usaha Pariwisata. BP BUMD DKI Jakarta sangat mengapresiasi peluncuran creative zone tersebut dengan harapan tempat ini akan menjadi wadah yang memberikan pengaruh positif bagi perekonomian lokal dan bagi perkembangan industri kreatif di Jakarta.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/50x50_crop\/fMihBp6oPALaqICe.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/160x120\/fMihBp6oPALaqICe.jpg"",""height"":104,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/240x180\/fMihBp6oPALaqICe.jpg"",""height"":155,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/300x300_crop\/fMihBp6oPALaqICe.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/640x480\/fMihBp6oPALaqICe.jpg"",""height"":414,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/800x600\/fMihBp6oPALaqICe.jpg"",""height"":518,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/26\/49\/fMihBp6oPALaqICe.jpg"",""height"":null,""width"":null}}",1,"2023-06-13 09:26:55","2023-06-13 09:26:55"
90,"Monitoring Aset PT Jakpro atas Rencana Kerja Sama Perumda Paljaya terkait Pembangunan Pengolahan Limbah B3","Monitoring Aset PT Jakpro atas Rencana Kerja Sama Perumda Paljaya terkait Pembangunan Pengolahan Limbah B3","{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/50x50_crop\/1O6zwfVTW0cyFELW.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/160x120\/1O6zwfVTW0cyFELW.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/240x180\/1O6zwfVTW0cyFELW.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/300x300_crop\/1O6zwfVTW0cyFELW.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/640x480\/1O6zwfVTW0cyFELW.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/800x600\/1O6zwfVTW0cyFELW.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/26\/1O6zwfVTW0cyFELW.png"",""height"":null,""width"":null}}",1,"2023-09-21 15:56:40","2023-09-21 16:11:27"
91,"Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/50x50_crop\/WnpMUu0amVWMPkL7.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/160x120\/WnpMUu0amVWMPkL7.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/240x180\/WnpMUu0amVWMPkL7.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/300x300_crop\/WnpMUu0amVWMPkL7.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/640x480\/WnpMUu0amVWMPkL7.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/800x600\/WnpMUu0amVWMPkL7.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/25\/24\/WnpMUu0amVWMPkL7.png"",""height"":null,""width"":null}}",1,"2023-09-21 16:25:25","2023-09-21 16:25:25"
92,"BPBUMD melakukan Kunjungan Lapangan untuk Monitoring Pembangunan Pasar Cilincing","BPBUMD melakukan Kunjungan Lapangan untuk Monitoring Pembangunan Pasar Cilincing","{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/50x50_crop\/KEQVNWs9b6Z5tJ6k.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/160x120\/KEQVNWs9b6Z5tJ6k.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/240x180\/KEQVNWs9b6Z5tJ6k.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/300x300_crop\/KEQVNWs9b6Z5tJ6k.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/640x480\/KEQVNWs9b6Z5tJ6k.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/800x600\/KEQVNWs9b6Z5tJ6k.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/25\/54\/11\/KEQVNWs9b6Z5tJ6k.png"",""height"":null,""width"":null}}",1,"2023-09-25 10:54:12","2023-09-25 10:54:12"
93,"BPBUMD melakukan Kunjungan Lapangan untuk Monitoring  Pembangunan Pasar Jati Rawasari","BPBUMD melakukan Kunjungan Lapangan untuk Monitoring  Pembangunan Pasar Jati Rawasari","{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/50x50_crop\/4B5jypZbByTU2Ord.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/160x120\/4B5jypZbByTU2Ord.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/240x180\/4B5jypZbByTU2Ord.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/300x300_crop\/4B5jypZbByTU2Ord.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/640x480\/4B5jypZbByTU2Ord.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/800x600\/4B5jypZbByTU2Ord.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/32\/4B5jypZbByTU2Ord.png"",""height"":null,""width"":null}}",1,"2023-09-25 10:55:33","2023-09-25 10:55:33"
94,"Badan Pembinaan BUMD Provinsi DKI Jakarta melakukan tinjauan lapangan ke lokasi revitalisasi Halte Transjakarta","Badan Pembinaan BUMD Provinsi DKI Jakarta melakukan tinjauan lapangan ke lokasi revitalisasi Halte Transjakarta (23/01/2024).
Adapun titik lokasi yang ditinjau yaitu:
1. Halte Indosiar
2. Halte Grogol 2
3. Halte Benhil
4. Halte Halimun
Revitalisasi halte Transjakarta akan meningkatkan kualitas pelayanan, baik kenyamanan, keselamatan, kesetaraan serta kemudahan aksesibilitas. Halte hasil revitalisasi dilengkapi dengan sejumlah fasilitas seperti informasi penumpang, musholla dan toilet.
Kamu sudah pernah coba? Tunggu apalagi, ayo naik Transjakarta!","{""thumbnail"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/50x50_crop\/FnKtaYtc2alUU67s.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/160x120\/FnKtaYtc2alUU67s.jpg"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/240x180\/FnKtaYtc2alUU67s.jpg"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/300x300_crop\/FnKtaYtc2alUU67s.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/640x480\/FnKtaYtc2alUU67s.jpg"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/800x600\/FnKtaYtc2alUU67s.jpg"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2024\/01\/31\/14\/18\/FnKtaYtc2alUU67s.jpg"",""height"":null,""width"":null}}",1,"2024-01-31 11:14:19","2024-01-31 11:14:19"
95,"Badan Pembinaan BUMD Provinsi DKI Jakarta melakukan tinjauan lapangan ke lokasi revitalisasi Halte Transjakarta.","Pada Rabu (24/01), Badan Pembinaan BUMD Provinsi DKI Jakarta melakukan tinjauan lapangan ke lokasi revitalisasi Halte Transjakarta.

Adapun titik lokasi yang ditinjau yaitu:
1. Halte Pancoran
2. Halte Semanggi
3. Halte Dukuh Atas

Revitalisasi halte Transjakarta akan meningkatkan kualitas pelayanan, baik kenyamanan, keselamatan, kesetaraan serta kemudahan aksesibilitas. Halte hasil revitalisasi dilengkapi dengan sejumlah fasilitas seperti informasi penumpang, musholla dan toilet.

Kamu sudah pernah coba? Tunggu apalagi, ayo naik Transjakarta!","{""thumbnail"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/50x50_crop\/v3W7irIEvB1EgFqP.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/160x120\/v3W7irIEvB1EgFqP.jpg"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/240x180\/v3W7irIEvB1EgFqP.jpg"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/300x300_crop\/v3W7irIEvB1EgFqP.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/640x480\/v3W7irIEvB1EgFqP.jpg"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/800x600\/v3W7irIEvB1EgFqP.jpg"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2024\/01\/31\/20\/49\/v3W7irIEvB1EgFqP.jpg"",""height"":null,""width"":null}}",1,"2024-01-31 11:20:50","2024-01-31 11:20:50"
96,"Kepala Bidang Pangan, Utilitas, Perpasaran dan Industri Bapak Thomas melakukan kunjungan ke Intalasi Pengolahan Air Minum (IPA) Buaran III","Tim dari BPBUMD Provinsi DKI Jakarta yang dipimpin oleh Kabid Pangan, Utilitas, Perpasaran dan Industri Bapak Thomas dengan didampingi oleh Bapak Untung Suryadi selaku Direktur Teknik PAM JAYA melakukan kunjungan ke Intalasi Pengolahan Air Minum (IPA) Buaran III dalam rangka Monitoring Progress Pembangunan IPA dan monitoring Aset yang akan dilakukan Penghapus bukuan sebagai dampak pembangunan IPA tersebut.","{""thumbnail"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/50x50_crop\/Co5aIn15ULGU9mFG.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/160x120\/Co5aIn15ULGU9mFG.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/240x180\/Co5aIn15ULGU9mFG.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/300x300_crop\/Co5aIn15ULGU9mFG.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/640x480\/Co5aIn15ULGU9mFG.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/800x600\/Co5aIn15ULGU9mFG.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2024\/02\/16\/38\/14\/Co5aIn15ULGU9mFG.jpeg"",""height"":null,""width"":null}}",1,"2024-02-16 14:26:52","2024-02-16 14:38:15"
97,"Badan Pembinaan BUMD Provinsi DKI Jakarta bersama dengan PT Jakarta Tourisindo (Perseroda) melakukan tinjauan lapangan ke Hotel D'Arcici Sunter dan Hotel D'Arcici Pelumpang.","Badan Pembinaan BUMD Provinsi DKI Jakarta bersama dengan PT Jakarta Tourisindo (Perseroda) melakukan tinjauan lapangan ke Hotel D'Arcici Sunter dan Hotel D'Arcici Pelumpang.","{""thumbnail"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/50x50_crop\/teCbaOc8nC1Aw7zX.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/160x120\/teCbaOc8nC1Aw7zX.jpg"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/240x180\/teCbaOc8nC1Aw7zX.jpg"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/300x300_crop\/teCbaOc8nC1Aw7zX.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/640x480\/teCbaOc8nC1Aw7zX.jpg"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/800x600\/teCbaOc8nC1Aw7zX.jpg"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2024\/03\/13\/39\/15\/teCbaOc8nC1Aw7zX.jpg"",""height"":null,""width"":null}}",1,"2024-03-13 13:39:16","2024-03-13 13:39:16"
98,"Kepala Badan Pembinaan BUMD Provinsi DKI Jakarta Nasruddin Djoko Surjono menjadi narasumber pada Focus Group Discussion yang diselenggarakan oleh BPKP dengan tema “Peningkatan Kualitas Pengawasan Badan Usaha dan BLUD dalam Mendukung Pelaksanaan APP dan Ke","Kepala Badan Pembinaan BUMD Provinsi DKI Jakarta Nasruddin Djoko Surjono menjadi narasumber pada Focus Group Discussion yang diselenggarakan oleh BPKP dengan tema “Peningkatan Kualitas Pengawasan Badan Usaha dan BLUD dalam Mendukung Pelaksanaan APP dan Kebutuhan Stakeholders”","{""thumbnail"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/50x50_crop\/03MdhdgRyoeZHjip.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/160x120\/03MdhdgRyoeZHjip.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/240x180\/03MdhdgRyoeZHjip.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/300x300_crop\/03MdhdgRyoeZHjip.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/640x480\/03MdhdgRyoeZHjip.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/800x600\/03MdhdgRyoeZHjip.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2024\/04\/05\/32\/03\/03MdhdgRyoeZHjip.jpeg"",""height"":null,""width"":null}}",1,"2024-04-05 09:27:11","2024-04-05 09:32:11"
100,"Dalam rangka persiapan Demo Run Stasiun Rawamangun LRT Jakarta, tim dari Usaha Infrastruktur BPBUMD Provinsi DKI Jakarta melakukan kunjungan lapangan Pembangunan LRT Fase 1B di Stasiun LRT Rawamangun","Dalam rangka persiapan Demo Run Stasiun Rawamangun LRT Jakarta, tim dari Badan Pembinaan BUMD Provinsi DKI Jakarta yang dipimpin Kepala Bidang Infrastruktur Pariwisata dan Kawasan Budi Purnama melakukan kunjungan lapangan Pembangunan LRT Fase 1B di Stasiun LRT Rawamangun, Kamis (3/10).

Tim dari BPBUMD didampingi oleh tim proyek LRT Jakarta meninjau langsung ke lokasi proyek, yang diharapkan siap untuk demo run pada tanggal 14 Oktober 2024.","{""thumbnail"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/50x50_crop\/MGkl7zmUrjUNLkON.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/160x120\/MGkl7zmUrjUNLkON.jpg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/240x180\/MGkl7zmUrjUNLkON.jpg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/300x300_crop\/MGkl7zmUrjUNLkON.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/640x480\/MGkl7zmUrjUNLkON.jpg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/800x600\/MGkl7zmUrjUNLkON.jpg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2024\/10\/04\/47\/47\/MGkl7zmUrjUNLkON.jpg"",""height"":null,""width"":null}}",1,"2024-10-04 08:41:23","2024-10-04 08:47:57"
101,"BPBUMD bersama SKPD terkait dan Pasar Jaya melakukan kunjungan kerja ke Pemerintah Kota Cilegon terkait pengolahan sampah mandiri yang dilakukan tanpa menggunakan dana APBD Kota Cilegon.","Perumda Pasar Jaya bersama dengan Badan Pembinaan BUMD, Dinas Lingkungan Hidup, dan Biro Perekonomian dan Keuangan melakukan kunjungan kerja ke Pemerintah Kota Cilegon terkait pengolahan sampah mandiri yang dilakukan tanpa menggunakan dana APBD Kota Cilegon.
Pengolahan sampah tersebut merupakan pengolahan sampah menjadi Bahan Bakar Jumputan Padat (BBJP) yang merupakan alternatif co-firing Batu Bara sebagian yang digunakan pada industri PLTU dan juga menjadi salah satu sumber energi baru terbarukan. Kunjungan kerja diterima oleh Pj. Walikota Cilegon Nana Supiana berserta jajarannya.","{""thumbnail"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/50x50_crop\/4h9pWxdvN9LuGLof.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/160x120\/4h9pWxdvN9LuGLof.jpeg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/240x180\/4h9pWxdvN9LuGLof.jpeg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/300x300_crop\/4h9pWxdvN9LuGLof.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/640x480\/4h9pWxdvN9LuGLof.jpeg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/800x600\/4h9pWxdvN9LuGLof.jpeg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2024\/10\/28\/43\/45\/4h9pWxdvN9LuGLof.jpeg"",""height"":null,""width"":null}}",1,"2024-10-28 10:33:56","2024-10-28 10:43:52"
102,"Pemprov DKI Jakarta bersama Komisi B DPRD DKI Jakarta melakukan peninjauan ke Rice Plant PT Foodstation Tjipinang Jaya terkait Kesiapan Ketahanan Pangan untuk Menghadapi Hari Raya Idul Fitri 1446 H.","Pemprov DKI Jakarta bersama Komisi B DPRD Provinsi DKI Jakarta melakukan peninjauan ke Rice Plant PT Foodstation Tjipinang Jaya terkait Kesiapan Ketahanan Pangan untuk Menghadapi Hari Raya Idul Fitri 1446 H.","{""thumbnail"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/50x50_crop\/chMxfVylHzHuzmCu.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/160x120\/chMxfVylHzHuzmCu.jpeg"",""height"":72,""width"":160},""small"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/240x180\/chMxfVylHzHuzmCu.jpeg"",""height"":108,""width"":240},""profile"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/300x300_crop\/chMxfVylHzHuzmCu.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/640x480\/chMxfVylHzHuzmCu.jpeg"",""height"":288,""width"":640},""large"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/800x600\/chMxfVylHzHuzmCu.jpeg"",""height"":360,""width"":800},""original"":{""url"":""\/pics\/user\/2025\/03\/10\/42\/34\/chMxfVylHzHuzmCu.jpeg"",""height"":null,""width"":null}}",1,"2025-03-10 08:34:09","2025-03-10 08:42:39"
